Points
27.00
27.00
32.00
27.00
19.00
27.00
22.00
34.00
37.00
31.00
19.00
37.00
36.00
26.00
23.00
27.00
36.00
38.00
36.00
31.00
19.00
26.00
38.00
17.00
28.00
31.00
22.00
29.00
24.00
35.00
19.00
36.00
37.00
27.00
35.00
29.00
32.00
21.00
44.00
34.00
24.00
36.00
53.00
36.00
31.00
26.00
20.00
34.00
28.00
36.00
21.00
28.00
31.00
31.00
16.00
25.00
32.00
22.00
32.00
32.00
34.00
41.00
35.00
43.00
28.00
36.00
22.00
20.00
30.00
28.00
21.00
29.00
37.00
29.00
29.00
23.00
27.00
36.00
29.00
31.00
29.00
20.00
25.00
36.00
24.00
21.00
20.00
24.00
24.00
19.00
22.00
26.00
24.00
27.00
24.00
19.00
20.00
24.00
28.00
22.00
28.00
33.00
25.00
18.00
26.00
31.00
32.00
22.00
29.00
35.00
21.00
51.00
28.00
20.00
31.00
19.00
25.00
23.00
27.00
29.00
36.00
27.00
42.00
40.00
18.00
17.00
24.00
25.00
28.00
22.00
23.00
35.00
24.00
36.00
36.00
35.00
23.00
22.00
40.00
38.00
20.00
38.00
19.00
22.00
27.00
34.00
27.00
23.00
25.00
27.00
29.00
34.00
36.00
29.00
25.00
36.00
17.00
20.00
32.00
24.00
22.00
31.00
20.00
29.00
13.00
22.00
36.00
22.00
19.00
29.00
17.00
17.00
24.00
26.00
23.00
20.00
23.00
25.00
22.00
26.00
22.00
26.00
31.00
31.00
27.00
27.00
26.00
22.00
17.00
16.00
19.00
22.00
18.00
23.00
27.00
24.00
18.00
22.00
22.00
17.00
22.00
15.00
30.00
31.00
27.00
31.00
23.00
35.00
38.00
26.00
25.00
20.00
17.00
25.00
24.00
27.00
23.00
27.00
39.00
33.00
29.00
22.00
23.00
23.00
27.00
21.00
21.00
24.00
29.00
19.00
23.00
20.00
20.00
20.00
25.00
18.00
20.00
25.00
25.00
23.00
19.00
20.00
15.00
21.00
16.00
19.00
28.00
19.00
19.00
24.00
15.00
25.00
23.00
25.00
15.00
16.00
19.00
11.00
32.00
20.00
32.00
24.00
15.00
19.00
19.00
25.00
29.00
20.00
30.00
20.00
22.00
30.00
20.00
22.00
29.00
16.00
20.00
28.00
22.00
27.00
17.00
29.00
22.00
28.00
24.00
31.00
33.00
22.00
31.00
24.00
22.00
25.00
22.00
23.00
17.00
25.00
22.00
30.00
20.00
40.00
17.00
23.00
29.00
15.00
15.00
24.00
30.00
26.00
20.00
22.00
19.00
20.00
38.00
23.00
29.00
17.00
17.00
17.00
32.00
21.00
25.00
22.00
37.00
37.00
15.00
26.00
25.00
20.00
30.00
20.00
21.00
30.00
21.00
21.00
23.00
23.00
31.00
21.00
15.00
25.00
24.00
19.00
22.00
34.00
15.00
18.00
15.00
23.00
18.00
26.00
12.00
28.00
17.00
14.00
16.00
13.00
10.00
16.00
14.00
26.00
28.00
15.00
18.00
19.00
28.00
23.00
21.00
21.00
22.00
21.00
18.00
24.00
18.00
18.00
25.00
24.00
17.00
18.00
24.00
17.00
19.00
21.00
15.00
23.00
26.00
18.00
14.00
17.00
24.00
21.00
21.00
18.00
26.00
16.00
13.00
18.00
18.00
16.00
17.00
14.00
15.00
20.00
20.00
13.00
17.00
20.00
16.00
23.00
18.00
16.00
26.00
17.00
15.00
16.00
20.00
23.00
19.00
19.00
16.00
20.00
18.00
16.00
24.00
18.00
13.00
17.00
11.00
14.00
17.00
16.00
13.00
13.00
25.00
13.00
8.00
11.00
10.00
15.00
11.00
14.00
13.00
15.00
9.00
15.00
15.00
16.00
15.00
16.00
20.00
24.00
13.00
11.00
17.00
16.00
15.00
9.00
10.00
14.00
13.00
11.00
19.00
15.00
18.00
16.00
16.00
13.00
11.00
16.00
20.00
14.00
14.00
13.00
17.00
14.00
15.00
21.00
17.00
18.00
13.00
13.00
16.00
22.00
20.00
10.00
15.00
14.00
13.00
18.00
16.00
16.00
18.00
13.00
20.00
18.00
15.00
13.00
17.00
14.00
17.00
15.00
18.00
13.00
15.00
20.00
17.00
15.00
