Points
30.00
24.00
22.50
27.50
27.00
19.00
14.50
21.00
19.50
11.50
16.50
21.00
11.50
12.50
19.50
19.00
19.50
12.50
11.50
17.50
14.50
13.00
11.50
11.50
11.50
17.50
12.50
19.00
25.50
17.50
17.50
14.50
13.00
19.00
19.00
17.50
13.00
16.00
21.00
18.00
20.50
22.00
16.00
16.00
17.50
22.00
16.00
19.00
19.50
14.00
12.50
18.00
19.00
36.50
18.00
11.00
19.50
14.00
24.50
19.00
27.00
24.00
21.50
25.50
19.00
25.50
27.00
32.50
18.00
33.50
22.50
24.00
17.50
32.50
25.50
24.00
48.00
45.00
36.50
29.00
27.00
49.50
18.00
38.50
28.50
40.00
35.00
35.00
27.00
49.50
43.00
20.50
27.00
31.00
44.50
28.50
30.50
35.50
40.00
35.00
33.50
43.00
28.50
26.00
24.50
26.00
35.00
22.00
48.00
26.00
48.00
36.50
35.00
33.50
22.50
43.00
40.50
27.00
41.50
36.50
36.50
25.50
17.50
29.00
43.50
48.00
27.00
33.50
41.50
25.50
52.50
32.00
27.00
27.00
33.50
31.00
33.50
40.00
35.50
29.00
35.00
29.00
25.50
19.00
38.00
28.50
32.50
19.00
35.00
49.50
35.50
24.50
51.00
27.00
48.00
41.50
20.00
33.50
24.00
20.50
31.00
22.50
35.50
24.00
25.50
38.00
25.50
17.50
45.00
31.50
36.50
29.00
23.00
33.50
35.00
28.50
17.50
27.00
24.00
32.00
49.50
22.50
32.00
22.50
19.00
33.50
27.00
27.00
28.50
49.50
17.50
25.50
24.00
32.00
37.00
28.50
33.50
43.00
28.50
25.50
19.00
19.50
33.50
24.00
25.50
29.00
27.00
51.00
38.00
28.50
19.00
32.00
28.50
33.50
36.50
27.00
30.00
30.50
41.50
31.00
28.50
21.00
16.50
40.50
45.00
30.00
43.00
25.50
33.50
35.00
32.50
27.00
24.00
35.00
22.50
33.50
41.50
41.50
41.50
44.50
27.00
27.50
28.50
42.00
41.50
40.50
19.50
35.00
24.50
49.50
40.50
32.00
32.50
37.50
27.00
27.50
31.00
25.50
40.00
27.00
41.50
35.00
57.50
49.50
29.00
65.50
28.50
32.00
27.00
27.50
33.50
34.00
35.00
31.00
27.00
27.50
27.00
49.50
32.50
57.50
33.50
65.50
32.00
43.00
41.50
35.50
40.00
29.00
32.00
34.00
33.50
27.00
49.50
33.50
37.00
41.50
33.50
65.50
30.00
35.00
41.50
35.00
35.00
33.50
32.00
33.50
33.50
28.50
35.00
40.00
35.50
36.50
27.00
43.00
28.50
53.00
40.00
38.00
41.50
27.50
35.50
41.50
36.50
48.00
28.50
60.50
33.50
44.50
57.50
51.50
40.00
33.50
35.00
53.00
35.50
49.50
41.50
43.00
43.00
43.50
59.00
27.50
24.00
40.00
35.00
32.00
57.50
31.00
57.50
44.50
49.50
49.50
43.00
28.50
49.50
43.50
49.50
40.00
33.50
35.50
49.50
32.50
40.50
31.00
33.50
32.00
57.50
30.50
28.50
32.50
28.00
43.00
29.00
28.50
29.00
28.00
27.00
32.00
27.50
40.00
25.50
27.00
28.00
33.50
32.00
25.50
25.50
25.50
25.50
40.00
27.00
33.50
25.50
25.50
25.50
33.50
33.50
33.50
25.50
25.50
33.50
32.00
41.50
24.00
43.00
33.50
25.50
25.50
33.50
33.50
48.00
25.50
25.50
33.50
25.50
32.50
25.50
25.50
25.50
25.50
25.50
32.00
40.00
32.50
33.50
25.50
33.50
33.50
33.50
25.50
32.00
25.50
49.50
33.50
33.50
48.00
33.50
33.50
40.50
25.50
33.50
32.00
33.50
27.00
33.50
33.50
33.50
25.50
27.00
25.50
25.50
24.00
32.00
32.50
33.50
33.50
40.00
41.50
25.50
33.50
41.50
40.00
25.50
25.50
33.50
25.50
32.00
33.50
40.00
33.50
25.50
32.00
37.00
57.50
40.50
33.50
40.00
33.50
33.50
33.50
27.50
40.00
41.50
33.50
33.50
33.50
40.50
49.50
32.00
53.00
33.50
40.00
32.00
41.50
65.50
48.00
41.50
35.00
35.00
49.50
33.50
41.50
40.00
41.50
48.50
33.50
32.00
35.50
33.50
40.00
41.50
40.00
48.00
32.00
33.50
40.00
33.50
56.00
32.00
40.00
40.00
33.50
32.00
33.50
43.50
33.50
25.50
32.00
33.50
25.50
32.50
41.50
57.50
49.50
43.00
49.50
49.50
25.50
40.00
51.50
27.50
33.50
25.50
40.00
49.50
32.00
27.00
49.50
28.00
32.50
49.50
41.50
40.00
49.50
36.00
49.50
33.50
35.00
41.50
25.50
41.50
41.50
35.00
29.00
28.00
33.50
32.00
49.50
41.50
33.50
33.50
73.50
33.50
33.50
33.50
32.00
33.50
25.50
33.50
49.50
32.00
32.00
40.00
33.50
48.00
35.50
43.00
32.50
33.50
33.50
32.50
33.50
32.00
40.00
40.00
56.00
25.50
33.50
49.50
33.50
49.50
41.50
40.00
33.50
41.50
49.50
40.00
41.50
32.00
33.50
24.50
25.50
25.50
33.50
33.50
56.00
33.50
33.50
32.50
27.50
32.00
40.00
40.00
43.50
40.00
48.00
32.00
51.50
35.50
43.00
48.00
40.00
56.00
43.50
40.00
41.50
48.00
41.50
48.00
43.50
40.00
41.50
56.00
33.50
56.00
48.00
48.00
56.00
48.00
41.50
49.50
41.50
40.00
64.00
48.00
56.00
41.50
40.00
40.50
40.00
40.00
32.00
40.00
41.50
57.50
49.50
49.50
41.50
40.00
43.50
49.50
49.50
40.00
48.00
33.50
35.50
48.00
43.00
41.50
41.50
49.50
49.50
40.00
40.00
64.00
40.50
40.00
41.50
40.00
33.50
49.50
48.00
41.50
48.00
40.00
41.50
49.50
48.00
40.00
33.50
56.00
40.00
40.00
48.00
40.00
56.00
41.50
32.50
33.50
40.00
48.00
41.50
32.00
40.00
57.50
40.50
48.00
40.00
41.50
57.50
41.50
49.50
48.00
40.00
40.00
33.50
41.50
40.00
64.00
56.00
33.50
57.50
56.00
48.00
41.50
40.00
33.50
40.00
32.00
40.00
51.50
40.00
48.00
33.50
40.00
56.00
57.50
41.50
49.50
48.00
41.50
40.00
67.50
48.00
43.50
41.50
40.00
40.00
56.00
40.00
64.00
49.50
48.00
32.00
32.00
40.00
40.00
40.00
32.00
48.00
48.00
41.50
25.50
32.00
33.50
48.00
33.50
49.50
41.50
33.50
41.50
48.00
40.00
32.00
40.00
33.50
56.00
25.50
48.00
49.50
43.00
35.00
40.00
41.50
48.00
40.00
41.50
40.00
41.50
41.50
33.50
49.50
32.00
48.00
32.00
40.00
48.00
32.00
32.00
48.00
48.00
49.50
33.50
33.50
64.00
40.00
49.50
48.00
49.50
27.00
40.00
41.50
57.50
32.00
40.00
57.50
32.00
57.50
33.50
33.50
33.50
48.00
40.00
40.00
40.00
41.50
32.00
32.00
32.00
40.00
56.00
49.50
32.00
32.00
40.00
33.50
48.00
32.00
43.00
33.50
56.00
64.00
72.00
33.50
32.00
42.00
33.50
32.00
41.50
24.00
56.00
48.00
64.00
40.00
41.50
40.00
40.00
43.00
49.50
48.00
40.00
40.00
49.50
40.00
33.50
57.50
56.00
51.50
41.50
56.00
40.00
48.00
33.50
49.50
49.50
35.00
56.00
33.50
56.00
29.00
64.00
33.50
27.50
41.50
48.00
35.00
48.00
