Points
23.50
32.00
24.50
35.00
30.50
20.00
22.50
30.50
17.50
29.00
21.50
21.00
17.50
19.00
22.50
22.50
17.50
26.00
28.50
20.00
17.50
18.00
22.50
19.00
28.50
22.50
19.00
20.50
16.50
13.00
13.00
19.00
19.50
24.50
16.50
19.00
24.50
25.50
19.50
24.50
17.50
16.00
19.00
16.00
24.50
16.00
25.50
16.00
16.00
21.00
24.50
17.50
24.50
19.00
24.00
24.50
21.00
16.00
21.00
29.00
25.50
19.00
19.00
19.00
21.00
21.00
16.00
16.00
21.00
21.00
16.00
22.50
19.50
21.00
16.00
21.00
21.00
19.50
19.50
19.50
19.50
16.00
25.50
21.00
19.50
21.00
19.50
21.00
19.50
19.50
19.50
19.50
21.00
16.00
16.00
21.00
24.00
21.00
21.00
21.00
24.00
21.00
24.00
21.00
25.50
24.00
24.00
19.50
24.00
16.00
25.50
21.00
24.00
21.00
21.00
25.50
24.00
19.50
24.00
19.50
24.50
19.50
32.50
24.50
24.00
24.00
32.00
32.00
32.00
24.00
24.00
48.00
41.50
32.50
32.00
41.50
41.50
27.50
32.00
40.00
40.00
24.00
24.00
27.50
48.00
32.00
40.00
33.50
43.50
32.50
43.50
32.00
40.00
32.00
48.00
33.50
57.50
40.00
35.50
32.00
40.00
40.00
24.00
27.50
24.50
24.00
48.00
25.50
40.00
25.50
40.00
40.00
32.00
40.00
27.50
40.00
40.00
40.00
41.50
48.00
40.00
32.00
32.00
41.50
24.00
48.00
40.00
32.00
32.00
48.00
32.00
33.50
32.00
33.50
27.00
24.00
24.00
8.00
16.00
40.00
40.00
32.00
24.00
40.00
24.50
43.50
29.00
24.00
33.50
41.50
27.50
33.50
56.00
64.00
56.00
49.50
64.00
72.00
56.00
43.00
48.00
56.00
56.00
72.00
40.00
40.00
35.00
40.00
40.00
33.50
24.00
96.00
88.00
64.00
72.00
64.00
80.00
24.00
40.00
72.00
48.00
65.50
64.00
72.00
33.50
64.00
24.00
80.00
48.00
48.00
56.00
32.50
59.50
32.00
104.00
32.00
16.00
40.00
32.00
32.00
40.50
32.50
27.50
16.00
32.00
16.00
48.00
35.00
40.00
16.00
32.00
16.00
8.00
16.00
25.50
33.50
41.50
25.50
25.50
41.50
33.50
41.50
16.00
16.00
24.00
33.50
33.50
24.00
33.50
24.00
48.00
32.00
41.50
33.50
33.50
24.50
32.00
32.00
41.50
41.50
40.00
33.50
24.00
48.00
16.00
41.50
40.00
41.50
40.00
48.00
56.00
56.00
48.00
56.00
56.00
72.00
56.00
48.00
49.50
72.00
80.00
56.00
40.00
56.00
41.50
40.00
24.00
49.50
48.00
32.00
33.50
48.00
80.00
48.00
48.00
41.50
49.50
48.00
25.50
72.00
72.00
49.50
40.00
64.00
40.00
17.50
33.50
32.00
16.00
33.50
40.00
72.00
17.50
48.00
64.00
96.00
56.00
75.00
72.00
48.00
72.00
72.00
72.00
72.00
48.00
72.00
72.00
72.00
35.00
48.00
80.00
83.00
48.00
72.00
97.50
72.00
41.50
51.50
48.00
32.00
43.50
83.50
64.00
51.50
40.00
123.50
49.50
64.00
40.00
64.00
16.00
64.00
32.00
40.00
33.50
32.00
104.00
64.00
56.00
56.00
48.00
56.00
56.00
40.00
48.00
64.00
72.00
41.50
48.00
40.00
96.00
64.00
72.00
40.00
48.00
75.00
48.00
48.00
56.00
80.00
64.00
64.00
96.00
56.00
56.00
56.00
72.00
32.00
80.00
49.50
75.50
72.00
72.00
56.00
72.00
64.00
83.00
56.00
48.00
49.50
72.00
64.00
89.50
56.00
64.00
56.00
72.00
64.00
72.00
72.00
72.00
72.00
64.00
56.00
48.00
72.00
41.50
40.00
57.50
48.00
41.50
24.00
24.00
33.50
40.00
48.00
56.00
72.00
72.00
72.00
72.00
40.00
73.50
32.00
72.00
33.50
48.00
57.50
64.00
65.50
56.00
105.50
43.00
48.00
64.00
33.50
41.50
48.00
33.50
33.50
40.00
72.00
59.50
56.00
41.50
25.50
32.00
24.00
49.50
56.00
64.00
48.00
40.00
81.50
40.00
32.00
41.50
24.00
24.00
43.00
40.00
35.00
25.50
24.00
49.50
24.00
48.00
40.00
56.00
25.50
35.50
24.00
16.00
16.00
25.50
49.50
16.00
33.50
16.00
33.50
33.50
24.00
32.00
24.00
24.00
25.50
32.00
41.50
16.00
16.00
24.00
27.50
16.00
16.00
16.00
24.00
33.50
49.50
33.50
16.00
16.00
43.00
16.00
24.00
16.00
24.00
33.50
25.50
33.50
57.50
49.50
25.50
33.50
24.00
33.50
67.50
49.50
41.50
40.00
33.50
40.00
57.50
24.00
16.00
48.50
16.00
16.00
27.50
16.00
32.00
19.50
16.00
24.00
49.50
32.00
49.50
16.00
57.50
24.00
41.50
16.00
65.50
57.50
41.50
65.50
24.00
24.00
19.50
16.00
24.00
25.50
16.00
33.50
19.50
41.50
41.50
24.00
24.00
40.00
16.00
24.00
24.00
33.50
57.50
57.50
16.00
24.00
24.00
65.50
24.00
24.00
24.00
24.00
24.00
41.50
24.00
19.50
24.00
16.00
24.00
16.00
33.50
16.00
32.00
27.50
24.00
25.50
57.50
16.00
16.00
25.50
24.00
24.00
24.00
24.00
33.50
24.00
33.50
24.00
16.00
35.50
27.50
24.00
24.00
33.50
43.50
35.50
24.00
33.50
32.00
41.50
40.00
24.00
27.50
33.50
24.00
33.50
41.50
24.00
33.50
25.50
33.50
33.50
32.00
35.50
24.00
24.00
27.50
33.50
33.50
32.00
24.00
24.00
49.50
32.00
27.00
25.50
49.50
32.00
27.50
33.50
41.50
32.00
32.00
32.00
33.50
33.50
33.50
40.00
33.50
33.50
33.50
40.00
40.00
33.50
24.00
35.50
33.50
32.00
40.00
33.50
48.00
24.00
33.50
33.50
33.50
33.50
32.00
33.50
41.50
40.00
41.50
33.50
40.00
40.00
